Number	Core	Pan
4	12292	35956
4	14504	35950
4	11907	36296
4	13648	36396
4	14436	35986
4	12690	35359
4	11650	36391
4	13341	36497
4	14148	36025
4	12517	35508
4	11460	35810
4	11713	36188
4	10552	35495
4	13490	36262
4	12090	35729
4	12676	35442
4	12279	37787
4	12225	37062
4	10344	37072
4	11690	37124
4	12510	36052
4	10783	36488
4	12328	37485
4	10337	37770
4	11729	37838
4	12426	37321
4	10915	36976
4	10324	37093
4	11675	37167
4	12367	36594
4	10894	36300
4	10198	36411
4	10420	36618
4	9310	36161
4	11855	36681
4	10549	36377
4	11066	35946
4	13692	36766
4	11402	37064
4	13025	37143
4	13944	36096
4	12103	36335
4	11365	36264
4	12957	36351
4	13891	35315
4	12091	35529
4	11221	35603
4	11571	35311
4	10267	35391
4	13249	35422
4	11674	35617
4	12373	34684
4	11475	36714
4	13160	36828
4	13940	36341
4	12392	35727
4	11298	36305
4	11515	36678
4	10379	35889
4	13260	36760
4	11902	36156
4	12493	35843
4	11240	35543
4	11508	35915
4	10372	35128
4	13216	36004
4	11867	35399
4	12483	35077
4	11327	35233
4	10210	34374
4	10507	34934
4	12052	35189
4	13686	35291
4	13249	35359
4	11219	34805
4	12815	34929
4	13699	33808
4	11741	34407
4	13523	35243
4	11339	35040
4	12998	35150
4	13779	34639
4	11950	34374
4	11030	35211
4	12618	35315
4	13334	34748
4	11729	34536
4	11025	33963
4	11264	34214
4	10034	33916
4	12947	34317
4	11453	34179
4	11990	33708
4	14985	34489
4	12471	34285
4	14376	34409
4	15392	33361
4	13197	33672
4	12162	34388
4	13991	34523
4	14963	33485
4	12969	33799
4	12088	33185
4	12484	32914
4	11024	33145
4	14430	33063
4	12639	33408
4	13349	32450
4	12366	34192
4	14298	34331
4	15155	33878
4	13315	33292
4	12284	33235
4	12531	33720
4	11211	32940
4	14535	33836
4	12945	33228
4	13540	32972
4	11945	33485
4	12260	33892
4	11026	33216
4	14202	33998
4	12697	33501
4	13331	33162
4	12172	32643
4	10935	31945
4	11246	32523
4	12974	32806
4	12993	36001
4	10983	35702
4	12546	35833
4	13424	34729
4	11539	35210
4	10901	34943
4	12413	35069
4	13268	33936
4	11442	34426
4	10910	33530
4	11246	33121
4	9842	33546
4	12891	33264
4	11186	33809
4	11831	32707
4	10824	35836
4	12386	35962
4	13093	35392
4	11540	35105
4	10784	34899
4	11037	35125
4	9850	34704
4	12679	35239
4	11255	34993
4	11782	34541
4	10677	34213
4	10947	34394
4	9783	34004
4	12531	34503
4	11165	34259
4	11688	33749
4	10932	32966
4	9760	32501
4	10008	32874
4	11438	33155
4	11950	35053
4	13752	35182
4	14721	34118
4	12763	34397
4	11860	34150
4	12237	33870
4	10827	33995
4	14132	34011
4	12423	34260
4	13131	33296
4	11745	33229
4	12161	32969
4	10776	33050
4	14004	33111
4	12319	33323
4	13054	32357
4	12118	31487
4	10673	31594
4	11072	31422
4	12704	31717
4	11755	34173
4	12038	34561
4	10851	33804
4	13940	34670
4	12502	34114
4	13117	33763
4	11923	33625
4	10734	32830
4	11036	33387
4	12754	33659
4	11845	32754
4	10673	31915
4	10999	32497
4	12653	32781
4	10886	30974
5	12819	38471
5	12298	40010
5	13582	38518
5	11992	39215
5	12837	39378
5	13391	38432
5	12852	39006
5	10811	39277
5	12474	39150
5	13078	38965
5	11739	38506
5	12530	39252
5	13978	37159
5	12191	38458
5	13055	38376
5	13806	36942
5	13086	38047
5	10943	38305
5	12596	38211
5	13315	38011
5	11904	37456
5	13329	39256
5	11649	40081
5	12545	40005
5	13142	39077
5	12735	39506
5	10624	40077
5	12103	39939
5	12779	39738
5	11398	39288
5	13007	38422
5	13914	38351
5	14638	37160
5	13920	38076
5	11630	38281
5	13364	38174
5	14111	37980
5	12445	37587
5	12345	39128
5	12788	38389
5	12251	38977
5	10356	39142
5	11806	39019
5	12466	38759
5	10970	38544
5	13694	38313
5	13249	38880
5	11193	39038
5	12781	38950
5	13575	38226
5	11887	38491
5	13719	37963
5	11431	38240
5	13135	38164
5	13862	37955
5	12208	37499
5	11119	38900
5	12736	38802
5	13442	38578
5	11975	38163
5	11009	38300
5	11306	38757
5	10149	38230
5	12997	38629
5	11675	38255
5	12208	38137
5	12622	39265
5	14062	37101
5	12131	38463
5	13189	38376
5	13888	36929
5	13193	37981
5	11031	38280
5	12823	38160
5	13496	37927
5	12149	37398
5	13392	39287
5	11543	40170
5	12639	40094
5	13215	39151
5	12816	39543
5	10713	40153
5	12309	40018
5	12929	39735
5	11665	39319
5	12883	38424
5	14012	38346
5	14694	37148
5	14012	38004
5	11716	38257
5	13556	38136
5	14282	37897
5	12702	37523
5	12295	39213
5	12679	38438
5	12168	38982
5	10318	39179
5	11844	39062
5	12455	38741
5	11071	38539
5	13803	38369
5	13320	38877
5	11245	39085
5	12956	38971
5	13735	38222
5	12115	38493
5	13807	37925
5	11503	38281
5	13342	38175
5	14026	37928
5	12478	37493
5	11176	38851
5	12918	38774
5	13601	38491
5	12222	38095
5	11144	38278
5	11386	38695
5	10356	38180
5	13200	38577
5	11912	38215
5	12467	38053
5	13929	37640
5	11801	39187
5	12996	38814
5	13740	37376
5	13194	38292
5	10923	38934
5	12540	38816
5	13294	38520
5	11912	38049
5	13306	36758
5	14528	36314
5	15488	34569
5	14549	36039
5	12030	36265
5	13930	36190
5	14775	35919
5	13046	35437
5	12538	37887
5	13098	36649
5	12434	37756
5	10451	37922
5	12000	37834
5	12716	37468
5	11261	37224
5	14295	36217
5	13718	37332
5	11484	37495
5	13218	37434
5	14105	36601
5	12380	36864
5	14351	35838
5	11817	36145
5	13699	36106
5	14530	35827
5	12818	35272
5	11415	37339
5	13189	37295
5	13964	37000
5	12486	36524
5	11287	36721
5	11629	37179
5	10542	36573
5	13474	37086
5	12141	36639
5	12737	36457
5	12627	39134
5	13911	38725
5	14746	37557
5	14141	38275
5	11676	38863
5	13335	38741
5	14127	38455
5	12465	38120
5	11988	39772
5	12415	39044
5	12032	39448
5	10112	39977
5	11455	39826
5	12136	39472
5	10730	39303
5	13668	38652
5	13316	39050
5	11151	39574
5	12687	39469
5	13558	38659
5	11854	38991
5	13939	38109
5	11478	38776
5	13108	38682
5	13874	38383
5	12233	37993
5	11214	39243
5	12799	39137
5	13576	38813
5	12066	38475
5	10971	38966
5	11288	39361
5	10175	38865
5	12940	39227
5	11654	38888
5	12233	38710
5	13403	37769
5	13971	36803
5	13276	37704
5	11160	37824
5	12760	37724
5	13512	37381
5	11794	37280
5	15276	36355
5	14661	37252
5	12246	37385
5	14056	37320
5	15012	36507
5	12991	36896
5	15360	36037
5	12623	36303
5	14539	36254
5	15414	35981
5	13397	35596
5	12167	37289
5	14002	37234
5	14836	36934
5	13084	36605
5	12020	36612
5	12329	37079
5	11048	36617
5	14249	36994
5	12729	36674
5	13329	36515
5	13169	37858
5	12705	38437
5	10768	38496
5	12276	38416
5	13071	37575
5	11349	38071
5	13059	37694
5	10955	37889
5	12530	37822
5	13270	37461
5	11572	37313
5	10625	38542
5	12123	38466
5	12815	38085
5	11340	37943
5	10541	37857
5	10820	38156
5	9688	37903
5	12412	38044
5	11074	37951
5	11585	37675
5	14428	37255
5	12050	37470
5	13830	37424
5	14779	36582
5	12758	36955
5	11698	38085
5	13404	38045
5	14317	37232
5	12504	37574
5	11562	37454
5	11980	37305
5	10632	37512
5	13785	37254
5	12182	37588
5	12842	36875
5	11966	37283
5	13773	37246
5	14589	36927
5	12859	36560
5	11824	36707
5	12117	37162
5	10835	36641
5	14005	37095
5	12489	36740
5	13075	36571
5	11467	37433
5	11815	37836
5	10639	37355
5	13618	37762
5	12240	37438
5	12845	37254
5	11662	37156
5	10515	36685
5	10850	37198
5	12506	37251
5	11471	40065
5	12756	38367
5	11203	39158
5	12015	39313
5	12529	38510
5	12016	38997
5	10132	39211
5	11727	39106
5	12310	38888
5	11158	38341
5	12213	39606
5	10867	39789
5	11690	39875
5	11981	39981
5	11819	39419
5	9939	39902
5	11404	39780
5	11922	39532
5	10775	39088
5	11957	38627
5	12816	38782
5	13262	38529
5	12791	38541
5	10783	38666
5	12465	38547
5	13059	38346
5	11686	37956
5	11603	38826
5	11696	39235
5	11445	38717
5	9755	38750
5	11199	38643
5	11742	38379
5	10405	38143
5	12549	39378
5	12340	38811
5	10493	38875
5	12057	38760
5	12735	38063
5	11236	38289
5	12530	39006
5	10540	39290
5	12183	39186
5	12755	38968
5	11430	38517
5	10416	38780
5	11996	38687
5	12588	38439
5	11321	38027
5	10412	38070
5	10608	38501
5	9634	37976
5	12263	38390
5	11057	38000
5	11555	37870
5	12463	39166
5	10825	40142
5	11702	40064
5	12234	39208
5	11854	39606
5	9918	40120
5	11349	40010
5	11997	39780
5	10830	39252
5	12162	38232
5	13053	38153
5	13693	37142
5	13026	37940
5	10936	38066
5	12606	37992
5	13309	37764
5	11862	37273
5	11507	39055
5	11910	38471
5	11410	38966
5	9671	39039
5	11070	38944
5	11702	38658
5	10425	38335
5	12784	38387
5	12373	38873
5	10482	38938
5	11985	38876
5	12741	38137
5	11284	38299
5	12794	38046
5	10694	38292
5	12332	38244
5	13033	38014
5	11615	37460
5	10399	38862
5	11952	38798
5	12617	38552
5	11376	38043
5	10307	38201
5	10631	38636
5	9658	38021
5	12267	38536
5	11107	38072
5	11637	37919
5	11623	39576
5	12532	39457
5	13022	39194
5	12658	39080
5	10584	39527
5	12094	39411
5	12742	39184
5	11338	38799
5	11181	39704
5	11355	40046
5	11191	39462
5	9475	39837
5	10713	39709
5	11315	39417
5	9991	39198
5	12245	39944
5	12130	39330
5	10258	39676
5	11648	39575
5	12360	38857
5	10861	39106
5	12404	39464
5	10351	40013
5	11821	39919
5	12456	39685
5	11084	39242
5	10286	39444
5	11716	39340
5	12359	39083
5	11049	38698
5	10127	39079
5	10382	39468
5	9357	38957
5	11880	39335
5	10712	38970
5	11206	38827
5	12352	38377
5	12697	38415
5	12216	38391
5	10362	38370
5	11826	38272
5	12477	37993
5	10936	37852
5	13617	38321
5	13224	38260
5	11186	38238
5	12789	38176
5	13582	37444
5	11859	37765
5	13589	38068
5	11369	38246
5	13074	38174
5	13780	37955
5	12135	37570
5	11079	38276
5	12718	38183
5	13411	37946
5	11921	37593
5	11012	37495
5	11291	37937
5	10128	37482
5	13005	37843
5	11658	37529
5	12177	37394
5	12045	39113
5	11865	38537
5	10127	38425
5	11510	38355
5	12240	37583
5	10590	38031
5	11931	38976
5	10105	39118
5	11530	39035
5	12160	38749
5	10678	38544
5	9980	38599
5	11339	38513
5	11968	38189
5	10576	38019
5	9937	37773
5	10183	38098
5	9081	37830
5	11645	37991
5	10360	37857
5	10838	37642
5	12930	38867
5	10939	39002
5	12502	38947
5	13266	38206
5	11585	38481
5	10809	38409
5	12322	38356
5	13092	37613
5	11483	37893
5	10730	37654
5	11083	37514
5	9822	37699
5	12707	37445
5	11227	37746
5	11820	37092
5	10841	38884
5	12434	38808
5	13106	38558
5	11668	38151
5	10757	38299
5	11023	38709
5	9889	38205
5	12693	38617
5	11390	38265
5	11891	38125
5	10610	37773
5	10920	38161
5	9821	37685
5	12538	38062
5	11270	37727
5	11805	37576
5	10828	37349
5	9735	36881
5	10023	37389
5	11542	37414
5	12551	39189
5	10772	40204
5	11825	40103
5	12331	39260
5	11970	39602
5	10014	40163
5	11566	40045
5	12158	39739
5	11074	39250
5	12094	38237
5	13175	38139
5	13781	37121
5	13151	37856
5	11023	38039
5	12814	37929
5	13497	37676
5	12118	37204
5	11501	39110
5	11864	38506
5	11394	38951
5	9657	39061
5	11140	38959
5	11723	38618
5	10526	38321
5	12933	38408
5	12493	38824
5	10549	38966
5	12180	38851
5	12915	38083
5	11514	38261
5	12919	37993
5	10780	38309
5	12572	38224
5	13223	37964
5	11875	37444
5	10483	38802
5	12177	38735
5	12813	38434
5	11622	37944
5	10451	38162
5	10728	38559
5	9856	37958
5	12490	38445
5	11340	37989
5	11884	37807
5	11495	39655
5	12597	39538
5	13084	39264
5	12742	39112
5	10674	39610
5	12283	39487
5	12879	39184
5	11599	38824
5	11100	39823
5	11253	40161
5	11099	39525
5	9418	39949
5	10738	39822
5	11267	39455
5	10087	39244
5	12351	40055
5	12205	39363
5	10307	39790
5	11809	39672
5	12489	38898
5	11090	39151
5	12509	39513
5	10443	40131
5	12031	40032
5	12606	39713
5	11358	39305
5	10343	39472
5	11899	39390
5	12500	39047
5	11304	38679
5	10252	39164
5	10464	39479
5	9565	38978
5	12067	39361
5	10947	39008
5	11463	38787
5	12287	38424
5	12592	38445
5	12123	38362
5	10315	38392
5	11845	38284
5	12444	37954
5	11044	37799
5	13719	38350
5	13302	38221
5	11231	38281
5	12942	38178
5	13729	37419
5	12087	37718
5	13690	38003
5	11444	38262
5	13269	38170
5	13950	37911
5	12402	37539
5	11139	38200
5	12895	38133
5	13583	37833
5	12174	37480
5	11134	37475
5	11374	37878
5	10342	37413
5	13188	37780
5	11887	37457
5	12445	37278
5	12012	39231
5	11795	38565
5	10066	38523
5	11534	38424
5	12236	37609
5	10702	38034
5	11874	39000
5	10068	39189
5	11573	39101
5	12161	38768
5	10798	38569
5	9920	38595
5	11373	38521
5	11947	38132
5	10683	37959
5	9947	37805
5	10136	38090
5	9179	37798
5	11679	37988
5	10456	37843
5	10947	37562
5	13035	38873
5	10997	39092
5	12682	38992
5	13438	38227
5	11838	38509
5	10835	38400
5	12477	38336
5	13241	37550
5	11706	37822
5	10820	37674
5	11137	37520
5	10010	37679
5	12875	37438
5	11445	37705
5	12067	37025
5	10905	38862
5	12637	38801
5	13283	38489
5	11930	38097
5	10882	38325
5	11112	38701
5	10103	38200
5	12906	38605
5	11640	38253
5	12162	38075
5	10728	37717
5	10994	38053
5	10017	37564
5	12728	37981
5	11510	37643
5	12063	37434
5	10933	37286
5	9929	36798
5	10228	37263
5	11774	37312
5	11749	39023
5	12967	38616
5	13617	37588
5	13127	38210
5	10888	38743
5	12527	38636
5	13263	38324
5	11853	37904
5	11139	39803
5	11509	39186
5	11175	39538
5	9409	39991
5	10723	39874
5	11364	39481
5	10176	39229
5	12699	38783
5	12391	39143
5	10389	39599
5	11872	39508
5	12674	38684
5	11241	38917
5	12883	38257
5	10656	38893
5	12261	38829
5	12989	38509
5	11611	38019
5	10431	39321
5	11972	39242
5	12703	38877
5	11439	38457
5	10233	39008
5	10588	39363
5	9652	38800
5	12192	39246
5	11061	38840
5	11642	38613
5	12531	37511
5	13021	36765
5	12397	37530
5	10442	37536
5	12009	37457
5	12710	37094
5	11231	36890
5	14241	36310
5	13710	37084
5	11487	37103
5	13237	37055
5	14105	36217
5	12367	36508
5	14249	36030
5	11784	36246
5	13663	36219
5	14469	35927
5	12751	35433
5	11395	37095
5	13183	37057
5	13946	36733
5	12452	36316
5	11292	36323
5	11628	36763
5	10526	36211
5	13490	36691
5	12140	36289
5	12726	36093
5	12264	37908
5	11843	38377
5	10048	38322
5	11486	38267
5	12239	37389
5	10770	37791
5	12151	37781
5	10210	37923
5	11741	37881
5	12443	37504
5	10986	37247
5	9913	38467
5	11363	38416
5	12010	38011
5	10763	37768
5	9849	37673
5	10160	37952
5	9203	37623
5	11698	37867
5	10516	37689
5	11033	37365
5	13440	37333
5	11245	37497
5	12961	37467
5	13830	36618
5	12101	36875
5	10937	38016
5	12567	38004
5	13401	37156
5	11864	37397
5	10806	37286
5	11225	37117
5	10092	37251
5	12958	37084
5	11560	37327
5	12205	36576
5	11154	37342
5	12914	37331
5	13682	36992
5	12207	36528
5	11045	36746
5	11377	37178
5	10295	36571
5	13211	37123
5	11871	36689
5	12453	36485
5	10727	37369
5	11101	37742
5	10104	37190
5	12846	37686
5	11634	37288
5	12226	37047
5	10971	36959
5	9984	36410
5	10332	36898
5	11921	36957
5	11968	39074
5	12320	39095
5	11976	38902
5	10096	39287
5	11454	39151
5	12113	38786
5	10682	38673
5	13582	38666
5	13270	38445
5	11122	38829
5	12677	38744
5	13520	37928
5	11810	38301
5	13796	38225
5	11395	38799
5	13038	38724
5	13784	38413
5	12150	38071
5	11150	38637
5	12751	38556
5	13518	38204
5	11995	37919
5	10948	38245
5	11243	38616
5	10142	38183
5	12921	38506
5	11621	38220
5	12182	38027
5	11678	39727
5	11564	39005
5	9817	39306
5	11092	39191
5	11820	38354
5	10308	38817
5	11708	39434
5	9859	39937
5	11189	39836
5	11828	39457
5	10442	39286
5	9786	39267
5	11068	39159
5	11719	38735
5	10385	38614
5	9633	38811
5	9904	39060
5	8885	38804
5	11272	38921
5	10089	38813
5	10573	38516
5	12977	39004
5	10878	39510
5	12401	39439
5	13228	38621
5	11553	38953
5	10795	38774
5	12276	38697
5	13125	37873
5	11498	38209
5	10615	38364
5	10988	38182
5	9790	38375
5	12563	38112
5	11141	38420
5	11770	37717
5	10912	39202
5	12486	39138
5	13232	38773
5	11753	38444
5	10716	38962
5	11000	39312
5	9914	38830
5	12638	39218
5	11364	38897
5	11913	38687
5	10615	38262
5	10945	38581
5	9870	38129
5	12544	38482
5	11288	38182
5	11869	37956
5	10743	38153
5	9710	37693
5	10026	38141
5	11505	38176
5	13093	37750
5	12687	37581
5	10774	37394
5	12282	37346
5	13087	36490
5	11327	37069
5	12953	37695
5	10901	37788
5	12480	37728
5	13191	37372
5	11506	37272
5	10600	37699
5	12106	37635
5	12788	37242
5	11296	37155
5	10566	36754
5	10825	37059
5	9677	36906
5	12422	36973
5	11059	36972
5	11567	36676
5	14325	37232
5	11986	37342
5	13768	37308
5	14688	36482
5	12681	36878
5	11673	37189
5	13388	37167
5	14288	36341
5	12466	36726
5	11567	36317
5	11971	36166
5	10619	36463
5	13790	36145
5	12160	36550
5	12817	35822
5	11869	37268
5	13686	37233
5	14491	36902
5	12764	36586
5	11763	36603
5	12043	37032
5	10784	36582
5	13941	36987
5	12436	36675
5	13004	36505
5	11435	36547
5	11784	36940
5	10610	36516
5	13605	36875
5	12208	36606
5	12807	36394
5	11667	36014
5	10513	35621
5	10834	36135
5	12488	36210
5	12392	38423
5	10518	38452
5	11995	38403
5	12771	37560
5	11071	38053
5	10380	37736
5	11795	37693
5	12576	36835
5	10953	37326
5	10330	36773
5	10675	36535
5	9425	36966
5	12221	36491
5	10726	37042
5	11303	36244
5	10355	38528
5	11833	38475
5	12498	38078
5	11045	37941
5	10301	37845
5	10569	38122
5	9447	37881
5	12134	38044
5	10806	37957
5	11298	37678
5	10138	37210
5	10434	37442
5	9356	37224
5	11936	37368
5	10682	37292
5	11187	36977
5	10382	36439
5	9305	36260
5	9574	36607
5	10965	36665
5	11428	38053
5	13116	38033
5	13997	37199
5	12202	37558
5	11319	37428
5	11707	37261
5	10385	37487
5	13485	37238
5	11905	37580
5	12540	36859
5	11148	36675
5	11579	36505
5	10306	36718
5	13299	36490
5	11775	36820
5	12430	36088
5	11462	35544
5	10184	35805
5	10566	35710
5	12125	35818
5	11195	37440
5	11530	37800
5	10380	37338
5	13315	37743
5	11954	37448
5	12528	37225
5	11399	37133
5	10265	36683
5	10583	37171
5	12219	37248
5	11272	36421
5	10176	35970
5	10514	36437
5	12096	36523
5	10396	35480
5	11915	39152
5	13136	37131
5	11541	38147
5	12348	38228
5	13107	36601
5	12438	37780
5	10401	37873
5	12047	37875
5	12662	37590
5	11498	36814
5	12452	39509
5	10967	40096
5	11804	40156
5	12406	39034
5	12049	39563
5	10068	39980
5	11554	39970
5	12098	39632
5	10998	39009
5	12140	38490
5	13017	38596
5	13619	37180
5	13042	38185
5	10946	38239
5	12654	38213
5	13290	37952
5	11901	37369
5	11649	39116
5	12011	38170
5	11578	38813
5	9832	38816
5	11273	38813
5	11818	38479
5	10554	38059
5	12872	38256
5	12484	38896
5	10569	38896
5	12148	38866
5	12839	38054
5	11409	38159
5	12947	37756
5	10786	37911
5	12500	37895
5	13107	37621
5	11767	36948
5	10528	38638
5	12149	38652
5	12749	38315
5	11558	37720
5	10506	37945
5	10716	38340
5	9781	37621
5	12387	38322
5	11233	37751
5	11752	37532
5	12798	38161
5	11128	39346
5	12013	39147
5	12764	37548
5	12262	38569
5	10188	38996
5	11657	39007
5	12323	38673
5	11143	37947
5	12462	37146
5	13343	36938
5	14171	35025
5	13369	36580
5	11162	36592
5	12870	36633
5	13624	36321
5	12125	35592
5	11805	38099
5	12321	36692
5	11731	37867
5	9905	37848
5	11343	37891
5	11996	37494
5	10672	36983
5	13181	36481
5	12706	37653
5	10716	37616
5	12279	37666
5	13074	36751
5	11564	36808
5	13288	36016
5	11001	36110
5	12702	36172
5	13443	35854
5	11987	35028
5	10670	37412
5	12272	37471
5	12960	37116
5	11709	36404
5	10566	36689
5	10868	37111
5	9899	36264
5	12551	37136
5	11377	36440
5	11928	36192
5	11776	39634
5	12699	39422
5	13333	38081
5	12881	38911
5	10740	39283
5	12261	39279
5	12945	38969
5	11530	38395
5	11253	40120
5	11623	39222
5	11320	39712
5	9554	40058
5	10804	40044
5	11407	39667
5	10131	39268
5	12533	39008
5	12271	39515
5	10337	39835
5	11742	39837
5	12486	38957
5	11027	39100
5	12804	38412
5	10589	38856
5	12115	38877
5	12769	38550
5	11390	37910
5	10407	39457
5	11866	39466
5	12523	39110
5	11259	38531
5	10225	39104
5	10489	39462
5	9495	38754
5	12002	39451
5	10873	38884
5	11393	38639
5	12507	38378
5	12977	37204
5	12400	38183
5	10475	38148
5	11964	38155
5	12639	37788
5	11098	37460
5	13907	36992
5	13438	37985
5	11311	37933
5	12955	37966
5	13775	37097
5	12047	37278
5	13919	36603
5	11575	36643
5	13340	36686
5	14099	36384
5	12391	35756
5	11247	37773
5	12920	37798
5	13638	37461
5	12144	36916
5	11145	37006
5	11436	37430
5	10287	36749
5	13176	37440
5	11843	36903
5	12381	36682
5	12323	38106
5	11955	38763
5	10159	38647
5	11559	38675
5	12271	37766
5	10706	38091
5	12232	37833
5	10309	37859
5	11779	37904
5	12449	37518
5	10914	37125
5	10059	38606
5	11453	38641
5	12082	38222
5	10745	37870
5	9977	37862
5	10237	38132
5	9198	37668
5	11708	38144
5	10490	37824
5	10964	37494
5	13261	37628
5	11141	37640
5	12767	37689
5	13597	36781
5	11858	36950
5	10894	38375
5	12447	38420
5	13230	37528
5	11666	37686
5	10777	37663
5	11149	37420
5	9953	37475
5	12800	37453
5	11386	37630
5	11988	36801
5	11079	37395
5	12739	37444
5	13439	37090
5	11994	36481
5	10989	36710
5	11247	37135
5	10109	36393
5	12971	37155
5	11649	36574
5	12180	36340
5	10715	37584
5	11019	37938
5	9961	37265
5	12667	37951
5	11451	37433
5	12000	37154
5	10895	37181
5	9860	36496
5	10163	36956
5	11701	37107
5	12903	38125
5	11097	39418
5	12144	39162
5	12873	37564
5	12375	38549
5	10286	38986
5	11884	39001
5	12501	38623
5	11416	37921
5	12394	37117
5	13472	36828
5	14254	34913
5	13482	36417
5	11251	36446
5	13081	36460
5	13808	36154
5	12386	35436
5	11791	38127
5	12286	36710
5	11709	37846
5	9896	37821
5	11400	37862
5	12016	37430
5	10779	36962
5	13321	36416
5	12810	37559
5	10786	37534
5	12465	37536
5	13247	36644
5	11798	36709
5	13403	35883
5	11076	36021
5	12941	36044
5	13631	35746
5	12271	34917
5	10733	37263
5	12485	37330
5	13138	36957
5	11964	36242
5	10708	36531
5	10960	36943
5	10095	36093
5	12771	36955
5	11618	36262
5	12184	36034
5	11677	39691
5	12808	39444
5	13422	38099
5	12983	38896
5	10848	39274
5	12475	39275
5	13124	38919
5	11813	38383
5	11208	40248
5	11551	39338
5	11255	39796
5	9519	40141
5	10848	40145
